Alert_ID,Investigator_ID,Investigation_Start,Investigation_End,Resolution_Time_Minutes,Outcome
4611,INV_2,2020-01-14 16:25:00,2020-01-14 18:07:00,102,False Positive
4612,INV_8,2020-01-14 16:53:00,2020-01-14 19:41:00,168,False Positive
4613,INV_6,2020-01-14 15:58:00,2020-01-14 16:09:00,11,Fraud
4614,INV_20,2020-01-14 15:05:00,2020-01-14 17:14:00,129,Fraud
4615,INV_17,2020-01-14 15:45:00,2020-01-14 16:36:00,51,Fraud
4616,INV_24,2020-01-14 16:51:00,2020-01-14 18:07:00,76,Fraud
4617,INV_19,2020-01-14 15:17:00,2020-01-14 16:41:00,84,Fraud
4618,INV_22,2020-01-14 16:26:00,2020-01-14 18:18:00,112,Fraud
4619,INV_18,2020-01-14 16:39:00,2020-01-14 17:26:00,47,False Positive
4620,INV_7,2020-01-14 16:08:00,2020-01-14 18:03:00,115,Fraud
4621,INV_9,2020-01-14 15:24:00,2020-01-14 17:27:00,123,False Positive
4622,INV_13,2020-01-14 15:26:00,2020-01-14 16:15:00,49,Fraud
4623,INV_14,2020-01-14 16:19:00,2020-01-14 18:04:00,105,Fraud
4624,INV_20,2020-01-14 16:26:00,2020-01-14 17:56:00,90,Fraud
4625,INV_16,2020-01-14 15:30:00,2020-01-14 17:59:00,149,Fraud
4626,INV_11,2020-01-14 15:53:00,2020-01-14 16:07:00,14,Fraud
4627,INV_13,2020-01-14 15:38:00,2020-01-14 17:09:00,91,Fraud
4628,INV_8,2020-01-14 16:35:00,2020-01-14 17:43:00,68,False Positive
4629,INV_7,2020-01-14 16:08:00,2020-01-14 17:13:00,65,Fraud
4630,INV_9,2020-01-14 16:30:00,2020-01-14 16:46:00,16,Fraud
4631,INV_14,2020-01-14 15:34:00,2020-01-14 18:27:00,173,Fraud
4632,INV_4,2020-01-14 15:50:00,2020-01-14 17:39:00,109,False Positive
4633,INV_9,2020-01-14 15:13:00,2020-01-14 16:50:00,97,Fraud
4634,INV_11,2020-01-14 16:20:00,2020-01-14 17:30:00,70,Fraud
4635,INV_6,2020-01-14 15:44:00,2020-01-14 16:21:00,37,Fraud
4636,INV_9,2020-01-14 16:06:00,2020-01-14 17:23:00,77,False Positive
4637,INV_3,2020-01-14 15:50:00,2020-01-14 17:16:00,86,Fraud
4638,INV_22,2020-01-14 15:07:00,2020-01-14 17:31:00,144,Fraud
4639,INV_23,2020-01-14 16:15:00,2020-01-14 17:54:00,99,Fraud
4640,INV_17,2020-01-14 16:26:00,2020-01-14 18:56:00,150,False Positive
4641,INV_2,2020-01-14 16:39:00,2020-01-14 17:51:00,72,False Positive
4642,INV_2,2020-01-14 16:41:00,2020-01-14 18:02:00,81,Fraud
4643,INV_12,2020-01-14 16:26:00,2020-01-14 18:44:00,138,Fraud
4644,INV_3,2020-01-14 16:36:00,2020-01-14 18:05:00,89,Fraud
4645,INV_25,2020-01-14 17:33:00,2020-01-14 18:47:00,74,False Positive
4646,INV_17,2020-01-14 16:28:00,2020-01-14 16:47:00,19,False Positive
4647,INV_25,2020-01-14 17:59:00,2020-01-14 20:24:00,145,False Positive
4648,INV_6,2020-01-14 17:31:00,2020-01-14 18:11:00,40,False Positive
4649,INV_10,2020-01-14 17:54:00,2020-01-14 19:29:00,95,Fraud
4650,INV_8,2020-01-14 17:50:00,2020-01-14 20:43:00,173,Fraud
4651,INV_11,2020-01-14 16:11:00,2020-01-14 18:05:00,114,False Positive
4652,INV_20,2020-01-14 16:54:00,2020-01-14 17:38:00,44,False Positive
4653,INV_21,2020-01-14 17:20:00,2020-01-14 19:46:00,146,Fraud
4654,INV_12,2020-01-14 17:32:00,2020-01-14 19:35:00,123,Fraud
4655,INV_2,2020-01-14 16:12:00,2020-01-14 16:51:00,39,Fraud
4656,INV_3,2020-01-14 16:19:00,2020-01-14 18:20:00,121,Fraud
4657,INV_24,2020-01-14 17:46:00,2020-01-14 19:27:00,101,Fraud
4658,INV_9,2020-01-14 16:43:00,2020-01-14 19:38:00,175,False Positive
4659,INV_4,2020-01-14 17:09:00,2020-01-14 17:42:00,33,False Positive
4660,INV_12,2020-01-14 17:17:00,2020-01-14 18:30:00,73,Fraud
4661,INV_10,2020-01-14 18:41:00,2020-01-14 19:05:00,24,False Positive
4662,INV_7,2020-01-14 18:27:00,2020-01-14 20:03:00,96,False Positive
4663,INV_11,2020-01-14 18:47:00,2020-01-14 19:39:00,52,Fraud
4664,INV_20,2020-01-14 17:09:00,2020-01-14 20:00:00,171,False Positive
4665,INV_9,2020-01-14 18:51:00,2020-01-14 20:09:00,78,Fraud
4666,INV_16,2020-01-14 19:06:00,2020-01-14 20:30:00,84,Fraud
4667,INV_21,2020-01-14 18:50:00,2020-01-14 21:08:00,138,Fraud
4668,INV_14,2020-01-14 18:30:00,2020-01-14 19:19:00,49,False Positive
4669,INV_24,2020-01-14 19:02:00,2020-01-14 20:58:00,116,Fraud
4670,INV_5,2020-01-14 19:52:00,2020-01-14 22:41:00,169,Fraud
4671,INV_24,2020-01-14 19:07:00,2020-01-14 20:57:00,110,Fraud
4672,INV_16,2020-01-14 18:22:00,2020-01-14 20:09:00,107,Fraud
4673,INV_14,2020-01-14 19:41:00,2020-01-14 22:21:00,160,Fraud
4674,INV_24,2020-01-14 19:04:00,2020-01-14 19:55:00,51,Fraud
4675,INV_12,2020-01-14 20:29:00,2020-01-14 22:23:00,114,False Positive
4676,INV_17,2020-01-14 20:35:00,2020-01-14 23:00:00,145,False Positive
4677,INV_5,2020-01-14 20:50:00,2020-01-14 21:55:00,65,False Positive
4678,INV_20,2020-01-14 19:26:00,2020-01-14 21:53:00,147,Fraud
4679,INV_18,2020-01-14 20:58:00,2020-01-14 21:21:00,23,Fraud
4680,INV_4,2020-01-14 19:20:00,2020-01-14 21:47:00,147,Fraud
4681,INV_13,2020-01-14 21:00:00,2020-01-14 22:03:00,63,Fraud
4682,INV_15,2020-01-14 21:36:00,2020-01-14 23:32:00,116,Fraud
4683,INV_3,2020-01-14 21:02:00,2020-01-14 21:56:00,54,Fraud
4684,INV_20,2020-01-14 21:25:00,2020-01-14 23:10:00,105,False Positive
4685,INV_22,2020-01-14 20:15:00,2020-01-14 21:35:00,80,False Positive
4686,INV_5,2020-01-14 21:15:00,2020-01-14 21:46:00,31,Fraud
4687,INV_18,2020-01-14 22:37:00,2020-01-14 23:52:00,75,Fraud
4688,INV_7,2020-01-14 21:30:00,2020-01-15 00:17:00,167,False Positive
4689,INV_18,2020-01-14 21:11:00,2020-01-15 00:00:00,169,Fraud
4690,INV_19,2020-01-14 21:09:00,2020-01-14 22:19:00,70,Fraud
4691,INV_18,2020-01-14 21:57:00,2020-01-14 23:13:00,76,False Positive
4692,INV_7,2020-01-14 21:06:00,2020-01-14 23:52:00,166,Fraud
4693,INV_19,2020-01-14 21:35:00,2020-01-14 23:22:00,107,Fraud
4694,INV_24,2020-01-14 21:48:00,2020-01-14 22:15:00,27,Fraud
4695,INV_5,2020-01-14 23:13:00,2020-01-14 23:57:00,44,Fraud
4696,INV_22,2020-01-14 23:33:00,2020-01-15 00:22:00,49,False Positive
4697,INV_8,2020-01-14 23:30:00,2020-01-15 02:13:00,163,False Positive
4698,INV_15,2020-01-14 22:15:00,2020-01-14 22:36:00,21,False Positive
4699,INV_17,2020-01-14 23:35:00,2020-01-15 00:42:00,67,False Positive
4700,INV_16,2020-01-14 23:51:00,2020-01-15 00:31:00,40,False Positive
4701,INV_19,2020-01-14 23:42:00,2020-01-15 00:57:00,75,False Positive
4702,INV_8,2020-01-14 23:15:00,2020-01-14 23:50:00,35,Fraud
4703,INV_10,2020-01-15 00:11:00,2020-01-15 02:33:00,142,Fraud
4704,INV_5,2020-01-15 01:38:00,2020-01-15 03:16:00,98,Fraud
4705,INV_5,2020-01-15 01:38:00,2020-01-15 03:06:00,88,False Positive
4706,INV_15,2020-01-15 01:05:00,2020-01-15 03:21:00,136,False Positive
4707,INV_2,2020-01-15 00:19:00,2020-01-15 01:45:00,86,Fraud
4708,INV_13,2020-01-15 00:06:00,2020-01-15 01:45:00,99,Fraud
4709,INV_13,2020-01-15 00:57:00,2020-01-15 02:19:00,82,Fraud
4710,INV_12,2020-01-15 01:25:00,2020-01-15 03:57:00,152,Fraud
4711,INV_15,2020-01-15 01:17:00,2020-01-15 02:27:00,70,Fraud
4712,INV_2,2020-01-15 01:35:00,2020-01-15 03:20:00,105,Fraud
4713,INV_24,2020-01-15 01:15:00,2020-01-15 03:48:00,153,False Positive
4714,INV_23,2020-01-15 01:13:00,2020-01-15 02:30:00,77,Fraud
4715,INV_13,2020-01-15 01:40:00,2020-01-15 02:47:00,67,False Positive
4716,INV_8,2020-01-15 01:02:00,2020-01-15 03:51:00,169,Fraud
4717,INV_21,2020-01-15 00:35:00,2020-01-15 03:25:00,170,Fraud
4718,INV_11,2020-01-15 01:46:00,2020-01-15 03:17:00,91,Fraud
4719,INV_24,2020-01-15 00:29:00,2020-01-15 03:14:00,165,Fraud
4720,INV_4,2020-01-15 01:24:00,2020-01-15 03:57:00,153,Fraud
4721,INV_6,2020-01-15 02:00:00,2020-01-15 04:01:00,121,Fraud
4722,INV_10,2020-01-15 02:06:00,2020-01-15 03:35:00,89,Fraud
4723,INV_4,2020-01-15 02:54:00,2020-01-15 04:36:00,102,Fraud
4724,INV_16,2020-01-15 02:35:00,2020-01-15 04:34:00,119,False Positive
4725,INV_24,2020-01-15 02:29:00,2020-01-15 04:48:00,139,Fraud
4726,INV_22,2020-01-15 01:51:00,2020-01-15 03:48:00,117,Fraud
4727,INV_7,2020-01-15 01:31:00,2020-01-15 02:43:00,72,Fraud
4728,INV_10,2020-01-15 02:37:00,2020-01-15 03:41:00,64,False Positive
4729,INV_17,2020-01-15 02:17:00,2020-01-15 04:01:00,104,Fraud
4730,INV_15,2020-01-15 01:52:00,2020-01-15 02:14:00,22,Fraud
4731,INV_13,2020-01-15 02:10:00,2020-01-15 02:28:00,18,Fraud
4732,INV_18,2020-01-15 03:08:00,2020-01-15 03:57:00,49,False Positive
4733,INV_5,2020-01-15 02:28:00,2020-01-15 04:07:00,99,Fraud
4734,INV_12,2020-01-15 02:12:00,2020-01-15 03:48:00,96,Fraud
4735,INV_22,2020-01-15 04:19:00,2020-01-15 06:48:00,149,False Positive
4736,INV_16,2020-01-15 04:56:00,2020-01-15 07:29:00,153,False Positive
4737,INV_2,2020-01-15 04:49:00,2020-01-15 05:25:00,36,Fraud
4738,INV_22,2020-01-15 04:04:00,2020-01-15 05:17:00,73,Fraud
4739,INV_14,2020-01-15 04:55:00,2020-01-15 06:05:00,70,Fraud
4740,INV_14,2020-01-15 03:37:00,2020-01-15 05:22:00,105,False Positive
4741,INV_20,2020-01-15 04:42:00,2020-01-15 06:46:00,124,Fraud
4742,INV_16,2020-01-15 03:48:00,2020-01-15 05:23:00,95,False Positive
4743,INV_21,2020-01-15 04:54:00,2020-01-15 06:37:00,103,Fraud
4744,INV_5,2020-01-15 03:18:00,2020-01-15 04:27:00,69,Fraud
4745,INV_2,2020-01-15 05:50:00,2020-01-15 06:19:00,29,False Positive
4746,INV_9,2020-01-15 05:39:00,2020-01-15 07:23:00,104,False Positive
4747,INV_10,2020-01-15 05:54:00,2020-01-15 07:01:00,67,Fraud
4748,INV_16,2020-01-15 04:20:00,2020-01-15 05:50:00,90,Fraud
4749,INV_22,2020-01-15 04:52:00,2020-01-15 06:48:00,116,Fraud
4750,INV_3,2020-01-15 04:59:00,2020-01-15 07:25:00,146,Fraud
4751,INV_9,2020-01-15 05:47:00,2020-01-15 07:55:00,128,Fraud
4752,INV_24,2020-01-15 04:14:00,2020-01-15 05:25:00,71,Fraud
4753,INV_12,2020-01-15 04:33:00,2020-01-15 05:31:00,58,Fraud
4754,INV_25,2020-01-15 05:37:00,2020-01-15 07:38:00,121,False Positive
4755,INV_14,2020-01-15 05:53:00,2020-01-15 06:45:00,52,Fraud
4756,INV_13,2020-01-15 06:49:00,2020-01-15 08:01:00,72,Fraud
4757,INV_10,2020-01-15 06:09:00,2020-01-15 08:25:00,136,Fraud
4758,INV_24,2020-01-15 05:57:00,2020-01-15 07:40:00,103,Fraud
4759,INV_6,2020-01-15 06:09:00,2020-01-15 06:53:00,44,Fraud
4760,INV_4,2020-01-15 05:32:00,2020-01-15 08:29:00,177,Fraud
4761,INV_17,2020-01-15 05:11:00,2020-01-15 08:09:00,178,False Positive
4762,INV_23,2020-01-15 06:38:00,2020-01-15 07:39:00,61,False Positive
4763,INV_4,2020-01-15 05:24:00,2020-01-15 07:00:00,96,False Positive
4764,INV_7,2020-01-15 06:42:00,2020-01-15 09:27:00,165,False Positive
4765,INV_21,2020-01-15 07:42:00,2020-01-15 08:28:00,46,False Positive
4766,INV_16,2020-01-15 07:20:00,2020-01-15 09:52:00,152,False Positive
4767,INV_11,2020-01-15 07:19:00,2020-01-15 08:31:00,72,Fraud
4768,INV_10,2020-01-15 07:31:00,2020-01-15 10:09:00,158,Fraud
4769,INV_16,2020-01-15 06:06:00,2020-01-15 07:05:00,59,Fraud
4770,INV_9,2020-01-15 06:11:00,2020-01-15 08:43:00,152,Fraud
4771,INV_1,2020-01-15 06:08:00,2020-01-15 08:02:00,114,False Positive
4772,INV_10,2020-01-15 07:12:00,2020-01-15 09:45:00,153,False Positive
4773,INV_17,2020-01-15 07:28:00,2020-01-15 09:11:00,103,Fraud
4774,INV_7,2020-01-15 07:02:00,2020-01-15 09:18:00,136,False Positive
4775,INV_9,2020-01-15 06:59:00,2020-01-15 08:48:00,109,False Positive
4776,INV_3,2020-01-15 06:11:00,2020-01-15 08:11:00,120,Fraud
4777,INV_19,2020-01-15 07:38:00,2020-01-15 09:22:00,104,Fraud
4778,INV_3,2020-01-15 07:11:00,2020-01-15 09:06:00,115,Fraud
4779,INV_12,2020-01-15 07:28:00,2020-01-15 09:03:00,95,Fraud
4780,INV_24,2020-01-15 07:55:00,2020-01-15 08:07:00,12,False Positive
4781,INV_15,2020-01-15 07:56:00,2020-01-15 09:20:00,84,Fraud
4782,INV_15,2020-01-15 07:08:00,2020-01-15 08:32:00,84,False Positive
4783,INV_1,2020-01-15 08:11:00,2020-01-15 10:06:00,115,False Positive
4784,INV_7,2020-01-15 07:36:00,2020-01-15 07:57:00,21,Fraud
4785,INV_11,2020-01-15 07:12:00,2020-01-15 07:47:00,35,Fraud
4786,INV_16,2020-01-15 07:13:00,2020-01-15 10:06:00,173,Fraud
4787,INV_11,2020-01-15 08:36:00,2020-01-15 10:43:00,127,Fraud
4788,INV_25,2020-01-15 08:16:00,2020-01-15 11:00:00,164,False Positive
4789,INV_3,2020-01-15 08:27:00,2020-01-15 10:38:00,131,False Positive
4790,INV_9,2020-01-15 08:43:00,2020-01-15 11:28:00,165,False Positive
4791,INV_21,2020-01-15 09:40:00,2020-01-15 12:24:00,164,Fraud
4792,INV_6,2020-01-15 08:46:00,2020-01-15 10:15:00,89,Fraud
4793,INV_18,2020-01-15 09:04:00,2020-01-15 10:06:00,62,Fraud
4794,INV_20,2020-01-15 09:31:00,2020-01-15 11:59:00,148,Fraud
4795,INV_21,2020-01-15 08:29:00,2020-01-15 09:58:00,89,Fraud
4796,INV_24,2020-01-15 08:16:00,2020-01-15 09:43:00,87,False Positive
4797,INV_4,2020-01-15 09:59:00,2020-01-15 11:14:00,75,False Positive
4798,INV_16,2020-01-15 09:40:00,2020-01-15 11:31:00,111,False Positive
4799,INV_16,2020-01-15 09:45:00,2020-01-15 10:35:00,50,Fraud
4800,INV_5,2020-01-15 10:38:00,2020-01-15 11:56:00,78,False Positive
4801,INV_13,2020-01-15 09:32:00,2020-01-15 10:48:00,76,False Positive
4802,INV_7,2020-01-15 10:03:00,2020-01-15 11:07:00,64,Fraud
4803,INV_24,2020-01-15 10:51:00,2020-01-15 13:06:00,135,Fraud
4804,INV_25,2020-01-15 09:43:00,2020-01-15 12:07:00,144,False Positive
4805,INV_6,2020-01-15 09:38:00,2020-01-15 10:28:00,50,Fraud
4806,INV_24,2020-01-15 10:08:00,2020-01-15 12:50:00,162,Fraud
4807,INV_22,2020-01-15 10:45:00,2020-01-15 12:25:00,100,Fraud
4808,INV_3,2020-01-15 10:03:00,2020-01-15 12:11:00,128,Fraud
4809,INV_12,2020-01-15 10:28:00,2020-01-15 12:13:00,105,False Positive
4810,INV_3,2020-01-15 10:24:00,2020-01-15 11:59:00,95,Fraud
4811,INV_1,2020-01-15 11:53:00,2020-01-15 13:27:00,94,Fraud
4812,INV_17,2020-01-15 11:22:00,2020-01-15 12:37:00,75,False Positive
4813,INV_10,2020-01-15 10:51:00,2020-01-15 13:43:00,172,False Positive
4814,INV_11,2020-01-15 11:15:00,2020-01-15 12:49:00,94,False Positive
4815,INV_23,2020-01-15 12:41:00,2020-01-15 15:04:00,143,Fraud
4816,INV_20,2020-01-15 13:03:00,2020-01-15 15:55:00,172,Fraud
4817,INV_3,2020-01-15 12:57:00,2020-01-15 14:05:00,68,Fraud
4818,INV_23,2020-01-15 13:32:00,2020-01-15 15:54:00,142,Fraud
4819,INV_22,2020-01-15 12:08:00,2020-01-15 14:11:00,123,False Positive
4820,INV_8,2020-01-15 12:07:00,2020-01-15 13:16:00,69,Fraud
4821,INV_10,2020-01-15 13:44:00,2020-01-15 13:54:00,10,Fraud
4822,INV_21,2020-01-15 13:25:00,2020-01-15 16:01:00,156,False Positive
4823,INV_19,2020-01-15 14:37:00,2020-01-15 15:51:00,74,Fraud
4824,INV_23,2020-01-15 13:39:00,2020-01-15 14:35:00,56,Fraud
4825,INV_10,2020-01-15 13:45:00,2020-01-15 16:17:00,152,Fraud
4826,INV_21,2020-01-15 13:12:00,2020-01-15 15:07:00,115,False Positive
4827,INV_7,2020-01-15 13:42:00,2020-01-15 15:17:00,95,Fraud
4828,INV_5,2020-01-15 13:10:00,2020-01-15 16:07:00,177,False Positive
4829,INV_3,2020-01-15 13:54:00,2020-01-15 16:08:00,134,False Positive
4830,INV_24,2020-01-15 14:28:00,2020-01-15 16:26:00,118,False Positive
4831,INV_20,2020-01-15 13:44:00,2020-01-15 15:05:00,81,False Positive
4832,INV_13,2020-01-15 14:48:00,2020-01-15 15:20:00,32,False Positive
4833,INV_24,2020-01-15 14:40:00,2020-01-15 17:05:00,145,Fraud
4834,INV_1,2020-01-15 14:29:00,2020-01-15 16:23:00,114,Fraud
4835,INV_11,2020-01-15 13:53:00,2020-01-15 15:17:00,84,Fraud
4836,INV_6,2020-01-15 14:11:00,2020-01-15 16:31:00,140,False Positive
4837,INV_15,2020-01-15 14:07:00,2020-01-15 15:08:00,61,False Positive
4838,INV_6,2020-01-15 14:57:00,2020-01-15 15:37:00,40,Fraud
4839,INV_18,2020-01-15 13:06:00,2020-01-15 14:03:00,57,Fraud
4840,INV_23,2020-01-15 14:48:00,2020-01-15 17:32:00,164,Fraud
4841,INV_18,2020-01-15 15:27:00,2020-01-15 16:01:00,34,Fraud
4842,INV_17,2020-01-15 14:29:00,2020-01-15 17:09:00,160,False Positive
4843,INV_7,2020-01-15 15:58:00,2020-01-15 17:54:00,116,Fraud
4844,INV_7,2020-01-15 15:38:00,2020-01-15 17:30:00,112,False Positive
4845,INV_20,2020-01-15 15:39:00,2020-01-15 18:01:00,142,Fraud
4846,INV_22,2020-01-15 15:02:00,2020-01-15 16:18:00,76,Fraud
4847,INV_20,2020-01-15 15:53:00,2020-01-15 18:16:00,143,False Positive
4848,INV_25,2020-01-15 15:36:00,2020-01-15 16:42:00,66,Fraud
4849,INV_5,2020-01-15 14:21:00,2020-01-15 16:14:00,113,Fraud
4850,INV_4,2020-01-15 15:34:00,2020-01-15 16:07:00,33,False Positive
4851,INV_16,2020-01-15 14:15:00,2020-01-15 16:13:00,118,Fraud
4852,INV_23,2020-01-15 14:54:00,2020-01-15 16:21:00,87,False Positive
4853,INV_9,2020-01-15 14:38:00,2020-01-15 16:31:00,113,Fraud
4854,INV_13,2020-01-15 15:53:00,2020-01-15 16:50:00,57,False Positive
4855,INV_6,2020-01-15 16:41:00,2020-01-15 19:27:00,166,Fraud
4856,INV_6,2020-01-15 15:27:00,2020-01-15 16:39:00,72,Fraud
4857,INV_12,2020-01-15 16:51:00,2020-01-15 17:25:00,34,Fraud
4858,INV_20,2020-01-15 16:20:00,2020-01-15 16:48:00,28,Fraud
4859,INV_21,2020-01-15 15:58:00,2020-01-15 16:23:00,25,Fraud
4860,INV_5,2020-01-15 15:28:00,2020-01-15 17:10:00,102,False Positive
4861,INV_24,2020-01-15 15:10:00,2020-01-15 17:19:00,129,False Positive
4862,INV_13,2020-01-15 15:58:00,2020-01-15 16:13:00,15,Fraud
4863,INV_14,2020-01-15 16:12:00,2020-01-15 17:47:00,95,Fraud
4864,INV_7,2020-01-15 16:57:00,2020-01-15 18:01:00,64,Fraud
4865,INV_5,2020-01-15 15:48:00,2020-01-15 16:27:00,39,Fraud
4866,INV_10,2020-01-15 16:08:00,2020-01-15 17:12:00,64,False Positive
4867,INV_11,2020-01-15 15:05:00,2020-01-15 15:42:00,37,Fraud
4868,INV_12,2020-01-15 16:35:00,2020-01-15 18:39:00,124,False Positive
4869,INV_1,2020-01-15 16:30:00,2020-01-15 18:51:00,141,Fraud
4870,INV_14,2020-01-15 16:35:00,2020-01-15 18:27:00,112,Fraud
4871,INV_10,2020-01-15 15:21:00,2020-01-15 16:03:00,42,False Positive
4872,INV_23,2020-01-15 15:59:00,2020-01-15 16:20:00,21,Fraud
4873,INV_21,2020-01-15 17:10:00,2020-01-15 19:24:00,134,Fraud
4874,INV_6,2020-01-15 16:45:00,2020-01-15 17:09:00,24,Fraud
4875,INV_22,2020-01-15 16:21:00,2020-01-15 17:06:00,45,False Positive
4876,INV_19,2020-01-15 17:02:00,2020-01-15 18:42:00,100,False Positive
4877,INV_14,2020-01-15 17:38:00,2020-01-15 18:43:00,65,Fraud
4878,INV_20,2020-01-15 16:45:00,2020-01-15 18:55:00,130,Fraud
4879,INV_14,2020-01-15 17:03:00,2020-01-15 18:53:00,110,Fraud
4880,INV_9,2020-01-15 16:18:00,2020-01-15 19:14:00,176,False Positive
4881,INV_8,2020-01-15 17:59:00,2020-01-15 20:56:00,177,Fraud
4882,INV_25,2020-01-15 16:22:00,2020-01-15 16:53:00,31,False Positive
4883,INV_20,2020-01-15 17:46:00,2020-01-15 19:25:00,99,False Positive
4884,INV_1,2020-01-15 16:50:00,2020-01-15 18:48:00,118,False Positive
4885,INV_6,2020-01-15 17:45:00,2020-01-15 20:10:00,145,False Positive
4886,INV_9,2020-01-15 17:16:00,2020-01-15 18:43:00,87,Fraud
4887,INV_13,2020-01-15 16:22:00,2020-01-15 18:39:00,137,Fraud
4888,INV_17,2020-01-15 16:05:00,2020-01-15 19:01:00,176,Fraud
4889,INV_6,2020-01-15 18:59:00,2020-01-15 21:05:00,126,Fraud
4890,INV_12,2020-01-15 17:27:00,2020-01-15 18:35:00,68,Fraud
4891,INV_3,2020-01-15 18:27:00,2020-01-15 21:06:00,159,Fraud
4892,INV_20,2020-01-15 18:35:00,2020-01-15 20:13:00,98,Fraud
4893,INV_6,2020-01-15 17:12:00,2020-01-15 18:59:00,107,Fraud
4894,INV_24,2020-01-15 17:14:00,2020-01-15 18:47:00,93,Fraud
4895,INV_3,2020-01-15 18:55:00,2020-01-15 20:37:00,102,Fraud
4896,INV_14,2020-01-15 18:07:00,2020-01-15 18:51:00,44,Fraud
4897,INV_20,2020-01-15 18:21:00,2020-01-15 19:29:00,68,Fraud
4898,INV_1,2020-01-15 18:06:00,2020-01-15 20:06:00,120,False Positive
4899,INV_1,2020-01-15 18:42:00,2020-01-15 20:52:00,130,Fraud
4900,INV_2,2020-01-15 18:16:00,2020-01-15 19:17:00,61,False Positive
4901,INV_20,2020-01-15 19:44:00,2020-01-15 21:50:00,126,Fraud
4902,INV_2,2020-01-15 19:39:00,2020-01-15 21:48:00,129,False Positive
4903,INV_1,2020-01-15 18:41:00,2020-01-15 20:46:00,125,Fraud
4904,INV_2,2020-01-15 18:30:00,2020-01-15 20:14:00,104,Fraud
4905,INV_22,2020-01-15 19:49:00,2020-01-15 21:28:00,99,Fraud
4906,INV_6,2020-01-15 19:10:00,2020-01-15 19:30:00,20,Fraud
4907,INV_5,2020-01-15 19:02:00,2020-01-15 20:42:00,100,False Positive
4908,INV_10,2020-01-15 18:14:00,2020-01-15 21:10:00,176,False Positive
4909,INV_22,2020-01-15 20:56:00,2020-01-15 22:17:00,81,Fraud
4910,INV_17,2020-01-15 20:07:00,2020-01-15 20:18:00,11,Fraud
4911,INV_25,2020-01-15 19:05:00,2020-01-15 20:14:00,69,False Positive
4912,INV_7,2020-01-15 20:01:00,2020-01-15 20:57:00,56,Fraud
4913,INV_9,2020-01-15 19:44:00,2020-01-15 20:30:00,46,False Positive
4914,INV_3,2020-01-15 19:54:00,2020-01-15 21:41:00,107,False Positive
4915,INV_25,2020-01-15 20:31:00,2020-01-15 21:26:00,55,Fraud
4916,INV_11,2020-01-15 20:57:00,2020-01-15 21:40:00,43,False Positive
4917,INV_23,2020-01-15 21:27:00,2020-01-15 22:32:00,65,Fraud
4918,INV_24,2020-01-15 20:46:00,2020-01-15 23:14:00,148,Fraud
4919,INV_16,2020-01-15 21:35:00,2020-01-15 22:22:00,47,Fraud
4920,INV_11,2020-01-15 20:06:00,2020-01-15 21:07:00,61,False Positive
4921,INV_23,2020-01-15 21:41:00,2020-01-15 23:08:00,87,False Positive
4922,INV_7,2020-01-15 20:26:00,2020-01-15 20:46:00,20,False Positive
4923,INV_21,2020-01-15 22:38:00,2020-01-16 01:09:00,151,Fraud
4924,INV_5,2020-01-15 21:09:00,2020-01-15 22:40:00,91,Fraud
4925,INV_21,2020-01-15 22:24:00,2020-01-15 23:19:00,55,Fraud
4926,INV_10,2020-01-15 21:41:00,2020-01-15 23:19:00,98,False Positive
4927,INV_16,2020-01-15 22:41:00,2020-01-15 23:58:00,77,Fraud
4928,INV_16,2020-01-15 22:06:00,2020-01-16 01:05:00,179,False Positive
4929,INV_8,2020-01-15 22:03:00,2020-01-15 23:00:00,57,Fraud
4930,INV_25,2020-01-15 22:36:00,2020-01-15 22:53:00,17,False Positive
4931,INV_22,2020-01-15 21:29:00,2020-01-15 22:58:00,89,False Positive
4932,INV_16,2020-01-15 22:07:00,2020-01-15 23:24:00,77,False Positive
4933,INV_21,2020-01-15 22:26:00,2020-01-16 00:37:00,131,Fraud
4934,INV_8,2020-01-15 22:41:00,2020-01-16 00:36:00,115,Fraud
4935,INV_12,2020-01-15 22:31:00,2020-01-15 22:42:00,11,Fraud
4936,INV_3,2020-01-15 22:58:00,2020-01-16 01:31:00,153,Fraud
4937,INV_2,2020-01-15 22:42:00,2020-01-16 01:15:00,153,Fraud
4938,INV_3,2020-01-15 22:32:00,2020-01-16 00:21:00,109,Fraud
4939,INV_10,2020-01-15 22:50:00,2020-01-16 00:25:00,95,Fraud
4940,INV_18,2020-01-15 22:17:00,2020-01-16 00:56:00,159,False Positive
4941,INV_15,2020-01-15 22:25:00,2020-01-16 00:22:00,117,False Positive
4942,INV_18,2020-01-15 22:32:00,2020-01-16 00:11:00,99,Fraud
4943,INV_21,2020-01-15 22:56:00,2020-01-16 01:49:00,173,Fraud
4944,INV_14,2020-01-15 23:59:00,2020-01-16 01:27:00,88,Fraud
4945,INV_8,2020-01-15 22:16:00,2020-01-15 23:21:00,65,Fraud
4946,INV_2,2020-01-15 23:11:00,2020-01-15 23:57:00,46,Fraud
4947,INV_5,2020-01-15 22:20:00,2020-01-15 22:50:00,30,Fraud
4948,INV_1,2020-01-15 22:09:00,2020-01-15 23:07:00,58,Fraud
4949,INV_5,2020-01-15 22:56:00,2020-01-16 00:30:00,94,False Positive
4950,INV_12,2020-01-15 23:03:00,2020-01-16 00:19:00,76,Fraud
